County,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed. Status,State Status,Habitat,Wet Habitat Flag
Sullivan,Invertebrate Animal,Mollusc,Venustaconcha trabalis,Tennessee Bean,G1,S1,"LE, XN",E,"Riffle areas of small rivers & streams in sand, gravel, & cobble substrates with swift current; upper Cumb. & upper Tenn. river systems.",Aquatic
Sullivan,Vertebrate Animal,Fish,Etheostoma marmorpinnum,Marbled Darter,G1,S1,LE,E,"Pools and moderate runs with clean pebbles, cobble, & small boulders; lower Little River (Tennessee River drainage).",Aquatic
Sullivan,Vertebrate Animal,Fish,Etheostoma acuticeps,Sharphead Darter,G3,S2S3,--,"Rare, Not State Listed",Strongly flowing water in riffles and chutes of large upland creeks and medium-sized rivers.,Aquatic
Sullivan,Vertebrate Animal,Fish,Erimonax monachus,Spotfin Chub,G2,S2,"LT,XN",T,Clear upland rivers with swift currents & boulder substrates; portions of the Tennessee River watershed.,Aquatic
Sullivan,Invertebrate Animal,Mollusc,Epioblasma walkeri,Tan Riffleshell,G1,S1,LE,E,"Found in river headwaters, in riffles and shoals in sand and gravel substrates; Tennessee & Cumberland river systems.",Aquatic
Sullivan,Invertebrate Animal,Mollusc,Io fluvialis,Spiny Riversnail,G1G2,S2,--,"Rare, Not State Listed",Shallow waters of shoals that are rapid to moderate and well-oxygenated; Tennessee River & main tributaries; E Tennessee.,Aquatic
Sullivan,Vascular Plant,Flowering Plant,Potamogeton epihydrus,Nuttall's Pondweed,G5,S1S2,--,S,Lakes And Streams,Aquatic
Sullivan,Vertebrate Animal,Fish,Percina williamsi,Sickle Darter,G2,S2,PT,T,"Flowing pools over rocky, sandy, or silty substrates in clear creeks or small rivers; upper Tennessee River system; east TN.",Aquatic
Sullivan,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic
Sullivan,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
Sullivan,Invertebrate Animal,Insect,Gomphus consanguis,Cherokee Clubtail,G3,S1,--,"Rare, Not State Listed","Small, spring-fed streams w/sand, gravel & fine detritus substrate in partly shaded to open areas; Ridge & Valley.",Aquatic
Sullivan,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
Sullivan,Invertebrate Animal,Mollusc,Fusconaia cor,Shiny Pigtoe,G1,S1,"LE, XN",E,Shoals and riffles of small-medium sized rivers with mod-fast current over sand-cobble substrates; upper Tennessee River watershed.,Aquatic
Sullivan,Invertebrate Animal,Insect,Allocapnia brooksi,Sevier Snowfly,G2,S2,--,"Rare, Not State Listed",Small-medium size creeks; northern Ridge & Valley and adj. Blue Ridge; upper Tennessee River watershed.,Aquatic
Sumner,Invertebrate Animal,Crustacean,Barbicambarus cornutus,Bottlebrush Crayfish,G4,S2,--,D,"Under slabrock in medium-large tributaries of Barren River watershed; Sumner, Macon, Clay counties.",Aquatic
Sumner,Vertebrate Animal,Fish,Thoburnia atripinnis,Blackfin Sucker,G3,S2,--,D,Larger creeks with quiet or gently flowing pools with scattered slabrocks & undercut banks; Barren River watershed.,Aquatic
Sumner,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
Sumner,Vertebrate Animal,Fish,Etheostoma bellum,Orangefin Darter,G4G5,S3,--,D,Locally abundant in small to medium-sized clear streams over gravel substrate; Barren River watershed.,Aquatic
Sumner,Vertebrate Animal,Fish,Etheostoma barrenense,Splendid Darter,G4,S3,--,D,Locally abundant in rocky pools and adjacent riffles of small to moderate streams; Barren River watershed.,Aquatic
Sumner,Vertebrate Animal,Fish,Etheostoma barbouri,Teardrop Darter,G4G5,S2,--,D,Sandy pools in small to medium streams with slabrock cover; Barren River watershed.,Aquatic
Sumner,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic
Sumner,Vertebrate Animal,Fish,Percina stictogaster,Frecklebelly Darter,G4G5,S2,--,D,Small rivers & larger creeks; pool areas with mod-sluggish current & aquatic vegetation; Barren River watershed.,Aquatic
Sumner,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
Sumner,Vertebrate Animal,Amphibian,Ambystoma barbouri,Streamside Salamander,G4,S2,--,E,Seasonally flowing karst streams; middle Tennessee.,Aquatic
Sumner,Invertebrate Animal,Insect,Allocapnia perplexa,Perplexing Snowfly,G1,S1,--,"Rare, Not State Listed","Low-mod gradient streams with limestone bedrock & interspersed rubble; E Fk Bledsoe Creek, Cumberland R watershed; Sumner Co.",Aquatic
Sumner,Invertebrate Animal,Insect,Allocapnia cunninghami,Karst Snowfly,G1G2,S1,--,"Rare, Not State Listed",Small-medium size creeks; northern Highland Rim; Barren River watershed.,Aquatic
Sumner,Vertebrate Animal,Fish,Acipenser fulvescens,Lake Sturgeon,G3G4,S1,--,E,"Bottoms of large, clean rivers and lakes.",Aquatic
Sumner,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
Tipton,Vertebrate Animal,Fish,Atractosteus spatula,Alligator Gar,G3G4,S1,--,D,"Sluggish pools of large rivers, oxbows, swamps, and backwaters; west Tennessee.",Aquatic
Tipton,Vertebrate Animal,Fish,Ammocrypta beani,Naked Sand Darter,G5,S2,--,D,Shifting sand bottoms & sandy runs; Hatchie & Wolf rivers & their larger tribs.,Aquatic
Tipton,Invertebrate Animal,Mollusc,Villosa vibex,Southern Rainbow,G5,S2,--,"Rare, Not State Listed","Mud or soft sand in small rivers & creeks in areas with moderate current; Conasauga, Hatchie, and Wolf (Miss. R.) river systems.",Aquatic
Tipton,Invertebrate Animal,Mollusc,Lampsilis siliquoidea,Fatmucket,G5,S2,--,"Rare, Not State Listed","Slackwater with mud subst; Wolf R (Miss R trib); west TN; may occur at Reelfoot Lk; also rept Drakes Ck (Cumb R), Sumner Co.",Aquatic
Tipton,Invertebrate Animal,Mollusc,Obovaria arkansasensis,Southern Hickorynut,GNR,S1,--,"Rare, Not State Listed",Rivers with medium-sized gravel substrates and low-mod current; Wolf & Hatchie rivers; Mississippi River watershed; west Tennessee.,Aquatic
Tipton,Vertebrate Animal,Fish,Noturus gladiator,Piebald Madtom,G3,S3,--,D,Large creeks & rivers in moderate-swift currents with clean sand or gravel substrates; Mississippi River tributaries.,Aquatic
Tipton,Vertebrate Animal,Fish,Notropis dorsalis,Bigmouth Shiner,G5,S1,--,D,"Cool, low-gradient creeks over sand or fine gravel substrates; tributaries near confluence of Mississippi River.",Aquatic
Tipton,Vertebrate Animal,Fish,Macrhybopsis gelida,Sturgeon Chub,G3,S1,--,D,Large turbid rivers & their larger tributaries; Mississippi River proper.,Aquatic
Tipton,Vertebrate Animal,Fish,Ammocrypta vivax,Scaly Sand Darter,G5,S2,--,D,Small to medium rivers with sandy substrate; Hatchie & Buffalo rivers.,Aquatic
Tipton,Vertebrate Animal,Fish,Cycleptus elongatus,Blue Sucker,G3G4,S2,--,T,Swift waters over firm substrates in big rivers.,Aquatic
Trousdale,Invertebrate Animal,Mollusc,Cyprogenia stegaria,Fanshell,G1,S1,"LE, XN",E,Medium to large streams and rivers with coarse sand and gravel substrates; Cumberland and Tennessee river systems.,Aquatic
Trousdale,Invertebrate Animal,Mollusc,Theliderma sparsa,Appalachian Monkeyface,G1,S1,"LE, XN",E,Headwater sections of rivers in shallow riffles/runs with sand-gravel substrate & moderate current; upper Tennessee River drainage.,Aquatic
Trousdale,Vertebrate Animal,Fish,Etheostoma olivaceum,Sooty Darter,G3,S3,--,D,Small streams with slabrock on limestone bedrock; Nashville Basin tribs to Cumberland & lower Caney Fork rivers.,Aquatic
Trousdale,Invertebrate Animal,Mollusc,Epioblasma obliquata,Catspaw,G1,S1,LE,E,"Medium-large rivers, in sand and gravel substrates in runs and riffles; Tennessee & Cumberland river systems.",Aquatic
Trousdale,Invertebrate Animal,Mollusc,Epioblasma brevidens,Cumberlandian Combshell,G1,S1,"LE, XN",E,"Large creeks to large rivers, in coarse sand or mixtures of gravel, cobble, or rocks; Tennessee & Cumberland river systems.",Aquatic
Trousdale,Invertebrate Animal,Mollusc,Lampsilis abrupta,Pink Mucket,G1G2,S2,LE,E,"Generally a large river species, preferring sand-gravel or rocky substrates with mod-strong currents; Tennessee & Cumberland river systems.",Aquatic
Trousdale,Invertebrate Animal,Insect,Hydroperla rickeri,Tennessee Springfly,G2,S2,--,"Rare, Not State Listed",Small to mid-sized streams; northern Central Basin; Cumberland River watershed; Trousdale County.,Aquatic
Trousdale,Invertebrate Animal,Mollusc,Pleurobema plenum,Rough Pigtoe,G1,S1,"LE, XN",E,"Medium to large rivers in sand, gravel, and cobble substrates of shoals; Tennessee & Cumberland river systems.",Aquatic
Trousdale,Invertebrate Animal,Mollusc,Obovaria retusa,Ring Pink,G1,S1,"LE,XN",E,Large rivers in gravel and sand bars; Tennessee & Cumberland river watersheds; many historic locations currently inundated.,Aquatic
Trousdale,Invertebrate Animal,Mollusc,Dromus dromas,Dromedary Pearlymussel,G1,S1,"LE, XN",E,"Medium-large rivers with riffles and shoals w/ relatively firm rubble, gravel, and stable substrates; Tennessee & Cumberland systems.",Aquatic
Unicoi,Vertebrate Animal,Fish,Carpiodes velifer,Highfin Carpsucker,G4G5,S2S3,--,D,"Large rivers, mostly in Tennessee River drainage.",Aquatic
Unicoi,Invertebrate Animal,Insect,Somatochlora elongata,Ski-tipped Emerald,G5,S2,--,"Rare, Not State Listed",Shaded forest pools and ponds above 2000 ft elevation; Blue Ridge.,Aquatic
Unicoi,Vertebrate Animal,Amphibian,Desmognathus carolinensis,Carolina Mountain Dusky Salamander,G4,S2S3,--,"Rare, Not State Listed","Seepage areas, springs, small streams, & wet rock faces; spruce-fir forest floor; Blue Ridge; Cocke, Greene, Unicoi Cos.",Aquatic
Unicoi,Invertebrate Animal,Crustacean,Stygobromus barryi,A Cave Obligate Amphipod,G2G3,S1,--,"Rare, Not State Listed",Aquatic cave obligate; northern Blue Ridge mountains; Unicoi County.,Aquatic
Unicoi,Vertebrate Animal,Fish,Etheostoma acuticeps,Sharphead Darter,G3,S2S3,--,"Rare, Not State Listed",Strongly flowing water in riffles and chutes of large upland creeks and medium-sized rivers.,Aquatic
Unicoi,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic
Unicoi,Invertebrate Animal,Mollusc,Alasmidonta raveneliana,Appalachian Elktoe,G1,S1,LE,E,Large creeks/small rivers with stable coarse sand and gravel substrates with cobble & boulders; upper Tennessee River watershed.,Aquatic
Unicoi,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
Union,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
Union,Vertebrate Animal,Fish,Erimystax cahni,Slender Chub,G1,S1,"LT, XN",T,Major headwater tribs to TN River with small gravel substrates & swift-moderate currents.,Aquatic
Union,Vertebrate Animal,Fish,Erimonax monachus,Spotfin Chub,G2,S2,"LT,XN",T,Clear upland rivers with swift currents & boulder substrates; portions of the Tennessee River watershed.,Aquatic
Union,Invertebrate Animal,Insect,Hydropsyche etnieri,Buffalo Springs Caddisfly,G2,S2,--,"Rare, Not State Listed",Spring-fed creeks; northern Ridge & Valley; upper Tennessee River watershed.,Aquatic
Union,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic
Union,Vertebrate Animal,Fish,Noturus flavipinnis,Yellowfin Madtom,G1,S1,"LT,XN",T,Medium size to large creeks and small rivers that are unpolluted & relatively unsilted; upper Tennessee River watershed.,Aquatic
Van Buren,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
Van Buren,Invertebrate Animal,Crustacean,Cambarus pristinus,Pristine Crayfish,G2,S2,--,E,Under cover in small-large size streams; headwaters of Caney Fork River & abutting Sequatchie River tributaries; Cumberland Plateau.,Aquatic
Van Buren,Vertebrate Animal,Amphibian,Desmognathus abditus,Cumberland Dusky Salamander,G2G3,S2S3,--,D,Assoc. with streams of Cumberland Plateau; under rocks along small streams or adj. cover; Morgan & Grundy counties.,Aquatic
Van Buren,Invertebrate Animal,Crustacean,Diacyclops yeatmani,Yeatman's Groundwater Copepod,G2G3,S1,--,"Rare, Not State Listed",Aquatic cave obligate; central & southern Cumberlands generally; possibly part of a species complex.,Aquatic
Van Buren,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
Van Buren,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
Van Buren,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
Van Buren,Vascular Plant,Fern and Fern Ally,Pilularia americana,American Pillwort,G5,S1S2,--,S,Lake Drawdown Zones,Aquatic
Van Buren,Invertebrate Animal,Mollusc,Lithasia geniculata fuliginosa,Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed",Medium-sized river form of L. geniculata; portions of lower Cumberland and lower Tennessee river systems; Duck & Buffalo rivers.,Aquatic
Van Buren,Invertebrate Animal,Mollusc,Lithasia geniculata pinguis,Small Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed","Headwater form of L. geniculata, in small rivers and large streams, on gravel substrates; upper Duck & Caney Fork systems.",Aquatic
Van Buren,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
Van Buren,Vertebrate Animal,Fish,Typhlichthys subterraneus,Southern Cavefish,G4,S3,--,D,"Aquatic cave obligate; cave streams, karst waters, and water supply wells; reported from all karst regions excluding RV & BR.",Aquatic
Van Buren,Invertebrate Animal,Mollusc,Pleuronaia gibber,Cumberland Pigtoe,G1,S1,LE,E,"Shallow areas in small-medium rivers in riffles with sand and gravel substrates; tribs of Cumberland River & poss TN R, middle Tenn.",Aquatic
Van Buren,Invertebrate Animal,Crustacean,Sagittocythere barri,Ectocommensal Ostracod,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; crayfish commensal.,Aquatic
Warren,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
Warren,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
Warren,Vertebrate Animal,Fish,Notropis rupestris,Bedrock Shiner,G2,S2,--,D,Bedrock pools of some low-gradient streams of the Nashville Basin.,Aquatic
Warren,Invertebrate Animal,Crustacean,Orconectes australis,Southern Cave Crayfish,G5,S3,--,"Rare, Not State Listed",Aquatic cave obligate; subterranean streams & pools; Eastern Highland Rim escarpment to the Cumberland Plateau.,Aquatic
Warren,Invertebrate Animal,Mollusc,Pegias fabula,Littlewing Pearlymussel,G1,S1,LE,E,"Cool, clear, high-gradient streams in sand, gravel, and cobble substrates, riffles; portions of Cumberland & upper Tenn. river systems.",Aquatic
Warren,Vertebrate Animal,Amphibian,Gyrinophilus palleucus,Tennessee Cave Salamander,G2G3,S2,--,T,"Aquatic cave obligate; cave streams & rimstone pools; Central Basin, Eastern Highland Rim, & Cumberland Plateau.",Aquatic
Warren,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic
Warren,Invertebrate Animal,Mollusc,Lasmigona holstonia,Tennessee Heelsplitter,G3,S2,--,"Rare, Not State Listed","Spring runs, creeks, & small rivers, in subst of sand & mud; upper Tenn & Conasauga river watersheds; Blue Ridge & Ridge & Valley.",Aquatic
Warren,Invertebrate Animal,Mollusc,Leptoxis umbilicata,Umbilicate Rocksnail,G1Q,S1,--,"Rare, Not State Listed",Medium sized rivers & large creeks in portions of lower Cumb. and Tenn. river systems; Stones River; possibly a form or morph.,Aquatic
Warren,Invertebrate Animal,Mollusc,Lithasia geniculata fuliginosa,Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed",Medium-sized river form of L. geniculata; portions of lower Cumberland and lower Tennessee river systems; Duck & Buffalo rivers.,Aquatic
Warren,Invertebrate Animal,Mollusc,Lithasia geniculata pinguis,Small Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed","Headwater form of L. geniculata, in small rivers and large streams, on gravel substrates; upper Duck & Caney Fork systems.",Aquatic
Warren,Vertebrate Animal,Fish,Etheostoma akatulo,Bluemask (Jewel) Darter,G1,S1,LE,E,Streams with slow to moderate current over clean sand and fine gravel; Caney Fork River system (above Great Falls Reservoir).,Aquatic
Warren,Vertebrate Animal,Fish,Etheostoma forbesi,Barrens Darter,G1G2,S1,--,E,Headwaters of the Barren Fork & Hickory Creek drainages; Cumberland River watershed.,Aquatic
Warren,Vertebrate Animal,Fish,Etheostoma luteovinctum,Redband Darter,G4,S4,--,D,Limestone streams; Nashville Basin & portions of Highland Rim.,Aquatic
